谁啊谁啊  放出大名看看,广东 广州,f,237,892,18273,Wed Jul 16 10:11:02 +0800 2025,1岁工作22岁退休喜提69万退休金
6,山东 淄博,m,2474,855,1020,Wed Jul 16 10:11:02 +0800 2025,1岁工作22岁退休喜提69万退休金
这种贪别人血汗钱的就该判死刑,北京,f,62,492,139,Wed Jul 16 10:07:51 +0800 2025,1岁工作22岁退休喜提69万退休金
我老公老问我为啥人家那么有钱，干啥挣的，我现在知道了，人家用头脑挣得，这种事我划破脑袋我也想不到的事啊，我就是四肢发达头脑简单的人,黑龙江 齐齐哈尔,f,136,326,7,Wed Jul 16 10:06:11 +0800 2025,1岁工作22岁退休喜提69万退休金
转发微博,其他,f,195,863,5783,Wed Jul 16 10:06:03 +0800 2025,1岁工作22岁退休喜提69万退休金
吃公粮的就是好,浙江 台州,f,67,191,69,Wed Jul 16 10:05:23 +0800 2025,1岁工作22岁退休喜提69万退休金
同问//@EEEEATwa:400亿，谁偷了我的钱,其他,m,976,263,71317,Wed Jul 16 10:05:04 +0800 2025,1岁工作22岁退休喜提69万退休金
但凡仔细查查我四十就能退休了哈,其他,f,21,631,6795,Wed Jul 16 10:04:45 +0800 2025,1岁工作22岁退休喜提69万退休金
离谱 太离谱了！,广东,f,186,139,104,Wed Jul 16 10:03:33 +0800 2025,1岁工作22岁退休喜提69万退休金
大家的辛苦钱！还钱！真的是巨大骗局！！！,其他,f,65,78,229,Wed Jul 16 10:03:06 +0800 2025,1岁工作22岁退休喜提69万退休金
哈哈哈,山东,f,85,264,206,Wed Jul 16 10:02:18 +0800 2025,1岁工作22岁退休喜提69万退休金
政府是他家，养老靠大家~~~,四川,f,1,62,249,Wed Jul 16 10:00:49 +0800 2025,1岁工作22岁退休喜提69万退休金
好大胆子,广东 广州,f,28454,175,2798,Wed Jul 16 10:00:36 +0800 2025,1岁工作22岁退休喜提69万退休金
层层过审了 呵呵 400e够发展教育 医疗了 需要的人没老养 不需要的小人又养老又有薪酬 乖乖 气死我了,安徽,f,141,90,754,Wed Jul 16 10:00:03 +0800 2025,1岁工作22岁退休喜提69万退休金
离谱到家了,安徽,f,344,60,864,Wed Jul 16 09:59:11 +0800 2025,1岁工作22岁退休喜提69万退休金
建议翻三倍赔偿,北京 昌平区,f,193,188,2460,Wed Jul 16 09:58:55 +0800 2025,1岁工作22岁退休喜提69万退休金
偷盗将几辈子贫穷报啊,上海,f,17,414,504,Wed Jul 16 09:58:44 +0800 2025,1岁工作22岁退休喜提69万退休金
2.8w人偷了5e，这5e还只是400e的零头大头谁吃了,其他,f,37,303,10257,Wed Jul 16 09:58:27 +0800 2025,1岁工作22岁退休喜提69万退休金
冰山一角，当你发现一只蟑螂的时候……,湖北,m,251,342,524,Wed Jul 16 09:57:30 +0800 2025,1岁工作22岁退休喜提69万退休金
回复@野生歌王:我们只能看到别人想让我们看到的东西,广东 东莞,m,290,246,375,Wed Jul 16 09:57:17 +0800 2025,1岁工作22岁退休喜提69万退休金
能曝光详细资料吗？,其他,f,13,318,1016,Wed Jul 16 09:56:19 +0800 2025,1岁工作22岁退休喜提69万退休金
所以才养老金不够的,海南,f,74,155,383,Wed Jul 16 09:55:23 +0800 2025,1岁工作22岁退休喜提69万退休金
人都是自私的能随便操作自己拿的谁不占便宜阿,其他,f,0,135,9,Wed Jul 16 09:55:20 +0800 2025,1岁工作22岁退休喜提69万退休金
敢不敢把所有信息爆出来,北京,f,10,73,26,Wed Jul 16 09:55:13 +0800 2025,1岁工作22岁退休喜提69万退休金
养老金真是大问题，我父亲这退休了，迟迟拿不到退休金，这22岁就开始领NB,其他,m,12,180,551,Wed Jul 16 09:55:11 +0800 2025,1岁工作22岁退休喜提69万退休金
原来我每年上交的养老金都给他们了呀？看来明年养老金还会上涨的。。。,其他,m,19,96,6,Wed Jul 16 09:54:44 +0800 2025,1岁工作22岁退休喜提69万退休金
与米国民众手牵手共唱“同一个世界”,四川,m,486,775,3,Wed Jul 16 09:54:30 +0800 2025,1岁工作22岁退休喜提69万退休金
这钱还回得来吗,其他,f,149,231,2228,Wed Jul 16 09:54:17 +0800 2025,1岁工作22岁退休喜提69万退休金
这事不仅仅只是退款就了事吧，应该以贪污定罪入刑,广东 佛山,m,131,548,130,Wed Jul 16 09:54:15 +0800 2025,1岁工作22岁退休喜提69万退休金
之前还在笑美国长生不老，现在自家 降世神童。,其他,m,41,31,9,Wed Jul 16 09:54:08 +0800 2025,1岁工作22岁退休喜提69万退休金
这个6啊  上辈子的也算上了  上辈子投的是人吗,江苏 南京,f,112,276,102,Wed Jul 16 09:53:52 +0800 2025,1岁工作22岁退休喜提69万退休金
这种是怎么层层，一层一层都顺利过的,河北 邯郸,f,393,1045,1343,Wed Jul 16 09:53:48 +0800 2025,1岁工作22岁退休喜提69万退休金
冰山一角,河北,m,10,431,6061,Wed Jul 16 09:53:41 +0800 2025,1岁工作22岁退休喜提69万退休金
普通人说好15年，一下给你整20年,安徽 合肥,f,162,1493,1172,Wed Jul 16 09:53:38 +0800 2025,1岁工作22岁退休喜提69万退休金
这绝对只是冰山一角,其他,m,48,258,8385,Wed Jul 16 09:53:32 +0800 2025,1岁工作22岁退休喜提69万退休金
我有认识的就是二十多已经交了15年的 ，不知道怎么做到的,其他,f,136,259,243,Wed Jul 16 09:53:24 +0800 2025,1岁工作22岁退休喜提69万退休金
转发微博,安徽 合肥,f,4,68,236,Wed Jul 16 09:53:19 +0800 2025,1岁工作22岁退休喜提69万退休金
这不辱国格吗？,其他,f,713,599,29213,Wed Jul 16 09:53:14 +0800 2025,1岁工作22岁退休喜提69万退休金
社保还交吗,江苏 无锡,m,234,424,46,Wed Jul 16 09:53:12 +0800 2025,1岁工作22岁退休喜提69万退休金
就这样玩  还想让我交社保？,河北 石家庄,f,200,277,935,Wed Jul 16 09:53:05 +0800 2025,1岁工作22岁退休喜提69万退休金
谁能来说说怎么操作的？,江苏 南京,m,66,185,107,Wed Jul 16 09:53:02 +0800 2025,1岁工作22岁退休喜提69万退休金
此地真的一绝,其他,m,22,102,1,Wed Jul 16 09:53:00 +0800 2025,1岁工作22岁退休喜提69万退休金
跟老美三百多岁那个有一拼,其他,m,1211,829,17940,Wed Jul 16 09:52:56 +0800 2025,1岁工作22岁退休喜提69万退休金
建议彻查,其他,f,42,315,477,Wed Jul 16 09:52:54 +0800 2025,1岁工作22岁退休喜提69万退休金
我滴个天！这真的是旱的旱死涝的涝死,山东 济南,f,1029,121,16828,Wed Jul 16 09:52:52 +0800 2025,1岁工作22岁退休喜提69万退休金
奈何取之尽锱铢，用之如泥沙,广东 潮州,m,876,467,1814,Wed Jul 16 09:52:49 +0800 2025,1岁工作22岁退休喜提69万退休金
普通人勤勤恳恳都赚不到这么多 这些人随随便便就能拿到这么多 不要太离谱,广东 广州,m,96,1801,124,Wed Jul 16 09:52:39 +0800 2025,1岁工作22岁退休喜提69万退休金
之前还嘲笑美国那边 现在轮到我们的社保了 自己缴费的最清楚 每年都在涨 但是不知道为什么涨 二月份还要我们补交2000块 也不明白为什么要交2000块#1岁工作22岁退休# #社保#,广东,f,527,529,24814,Wed Jul 16 09:52:32 +0800 2025,1岁工作22岁退休喜提69万退休金
转发微博,广东 广州,m,780,3210,10854,Wed Jul 16 09:52:32 +0800 2025,1岁工作22岁退休喜提69万退休金
历史重演,江西,m,245,464,79,Wed Jul 16 09:52:26 +0800 2025,1岁工作22岁退休喜提69万退休金
退钱，坐牢,广东 深圳,f,483,206,15,Wed Jul 16 09:52:23 +0800 2025,1岁工作22岁退休喜提69万退休金
这放古代多少要抄家问斩,其他,m,132,221,96,Wed Jul 16 09:52:07 +0800 2025,1岁工作22岁退休喜提69万退休金
水还是太浑了,海外 法国,f,304,340,519,Wed Jul 16 09:52:03 +0800 2025,1岁工作22岁退休喜提69万退休金
都是我们交的钱,安徽 合肥,m,126,549,707,Wed Jul 16 09:52:04 +0800 2025,1岁工作22岁退休喜提69万退休金
@中国新闻网 发一下全名和工作单位。,北京 海淀区,f,60,250,1390,Wed Jul 16 09:52:01 +0800 2025,1岁工作22岁退休喜提69万退休金
转发微博,其他,m,269,239,14336,Wed Jul 16 09:51:57 +0800 2025,1岁工作22岁退休喜提69万退休金
和三百多岁的美国老人如出一辙,其他,f,39,175,114,Wed Jul 16 09:51:56 +0800 2025,1岁工作22岁退休喜提69万退休金
天选之子出现了，22岁22年工作经验,浙江 杭州,m,90,197,133,Wed Jul 16 09:51:46 +0800 2025,1岁工作22岁退休喜提69万退休金
想问下 都这么多天了怎么才上热搜，能不能以后把这些冒领的人的名单基本信息都放上来。,内蒙古 赤峰,f,410,87,2341,Wed Jul 16 09:51:21 +0800 2025,1岁工作22岁退休喜提69万退休金
不能带名，网友会深挖，怕,浙江 金华,m,2325,272,662,Wed Jul 16 09:51:18 +0800 2025,1岁工作22岁退休喜提69万退休金
所以说现在年轻人不愿意每月缴纳社保啊,广东 东莞,m,153,220,59,Wed Jul 16 09:50:54 +0800 2025,1岁工作22岁退休喜提69万退休金
支持开盲盒正想输出,广东 广州,f,175,149,2792,Wed Jul 16 09:50:50 +0800 2025,1岁工作22岁退休喜提69万退休金
这不能只审计出来就完事了吧，是不是要追责，追回，判刑？,河北,f,8,34,737,Wed Jul 16 09:50:49 +0800 2025,1岁工作22岁退休喜提69万退休金
这标题没有看明白 一岁领69万？,其他,m,175,609,409,Wed Jul 16 09:50:45 +0800 2025,1岁工作22岁退休喜提69万退休金
现在看到什么都不惊讶了,其他,f,37,816,211,Wed Jul 16 09:50:40 +0800 2025,1岁工作22岁退休喜提69万退休金
转发微博,北京,f,18,879,23439,Wed Jul 16 09:50:39 +0800 2025,1岁工作22岁退休喜提69万退休金
蛀虫寄生虫,河南,m,716,609,999,Wed Jul 16 09:50:31 +0800 2025,1岁工作22岁退休喜提69万退休金
社保不敢交了之前1100一个月 现在1700一个月亚历山大原来都被1岁小孩拿走了,海外,m,447,1039,6104,Wed Jul 16 09:50:30 +0800 2025,1岁工作22岁退休喜提69万退休金
转发微博,广东 珠海,m,143,56,4830,Wed Jul 16 09:50:24 +0800 2025,1岁工作22岁退休喜提69万退休金
有个新疆的朋友，不用去上班每个月拿一万多的工资。只需要偶尔去开一下会就好了，她自己在做小生意，挂名在她老公单位,广东 广州,f,312,762,1697,Wed Jul 16 09:50:12 +0800 2025,1岁工作22岁退休喜提69万退休金
呵呵,湖北 黄冈,f,0,358,3221,Wed Jul 16 09:50:10 +0800 2025,1岁工作22岁退休喜提69万退休金
不能提,海外,m,953,1199,4422,Wed Jul 16 09:50:10 +0800 2025,1岁工作22岁退休喜提69万退休金
ta都有养老金了 还在工作 好上进啊😹,天津 和平区,m,105,350,2530,Wed Jul 16 09:50:01 +0800 2025,1岁工作22岁退休喜提69万退休金
原来这就是有权人的人生,上海 黄浦区,f,24,74,141,Wed Jul 16 09:49:58 +0800 2025,1岁工作22岁退休喜提69万退休金
回复@陈大刚的刚是刚柔并济的刚:不要学会计，学会计的现在好难就业,浙江 宁波,f,83,87,28,Wed Jul 16 09:49:57 +0800 2025,1岁工作22岁退休喜提69万退休金
后续呢,河南 郑州,f,275,392,1297,Wed Jul 16 09:49:52 +0800 2025,1岁工作22岁退休喜提69万退休金
驴得水,广东 广州,f,67,57,406,Wed Jul 16 09:49:00 +0800 2025,1岁工作22岁退休喜提69万退休金
TNN个腿！查出来逮一个杀一个，看谁还敢！,辽宁 大连,f,81,517,3317,Wed Jul 16 09:48:56 +0800 2025,1岁工作22岁退休喜提69万退休金
好幸福啊，22岁就能退休了,江苏 苏州,f,214,1543,1044,Wed Jul 16 09:48:51 +0800 2025,1岁工作22岁退休喜提69万退休金
关我屁事，反正我就算死了也不会把钱给我,广东,m,27,89,30,Wed Jul 16 09:48:50 +0800 2025,1岁工作22岁退休喜提69万退休金
蛀虫，杀无赦！,山东,f,43,544,2819,Wed Jul 16 09:48:49 +0800 2025,1岁工作22岁退休喜提69万退休金
这个才是真正的有辱国格了。,四川,m,1033,426,3250,Wed Jul 16 09:48:45 +0800 2025,1岁工作22岁退休喜提69万退休金
什么年代了，为什么还会有这样的事发生呀,浙江 台州,f,17,305,108,Wed Jul 16 09:48:45 +0800 2025,1岁工作22岁退休喜提69万退休金
没准是警犬呢,其他,m,29,98,7,Wed Jul 16 09:48:36 +0800 2025,1岁工作22岁退休喜提69万退休金
@陈渝舟,其他,f,370,103,386,Wed Jul 16 09:48:13 +0800 2025,1岁工作22岁退休喜提69万退休金
先缩编减人增效吧,重庆,f,50,80,21,Wed Jul 16 09:48:04 +0800 2025,1岁工作22岁退休喜提69万退休金
感觉有点不可思议，退休后不是每年要审那个证吗,四川 成都,f,144,166,7282,Wed Jul 16 09:48:02 +0800 2025,1岁工作22岁退休喜提69万退休金
蛀虫，顶上去，全部端,广东,m,60,393,104,Wed Jul 16 09:47:59 +0800 2025,1岁工作22岁退休喜提69万退休金
有后台有人脉，这种事不是很常见的嘛只是没有公开说道而已,其他,f,4726,807,65491,Wed Jul 16 09:47:54 +0800 2025,1岁工作22岁退休喜提69万退休金
2025年了还能允许这样？？？,北京 东城区,f,401,842,279,Wed Jul 16 09:47:52 +0800 2025,1岁工作22岁退休喜提69万退休金
够一艘航母了吧,其他,f,39,179,694,Wed Jul 16 09:47:46 +0800 2025,1岁工作22岁退休喜提69万退休金
哇哦,上海 徐汇区,f,210,226,6653,Wed Jul 16 09:47:44 +0800 2025,1岁工作22岁退休喜提69万退休金
所以呢，有死了还拿的，有拿多份的，有年龄对的上但完全没工作过就拿的，有从出生开始就造假的，这个钱是个无底的窟窿，再多都不够,四川,f,45,60,110,Wed Jul 16 09:47:26 +0800 2025,1岁工作22岁退休喜提69万退休金
这不得放大名贴照片，性质太恶劣了,福建,f,365,788,26908,Wed Jul 16 09:47:22 +0800 2025,1岁工作22岁退休喜提69万退休金
把我的养老金还给我,其他,f,4,63,724,Wed Jul 16 09:47:18 +0800 2025,1岁工作22岁退休喜提69万退休金
@央视新闻,江苏 苏州,f,38,16,499,Wed Jul 16 09:47:17 +0800 2025,1岁工作22岁退休喜提69万退休金
丧心病狂,安徽 合肥,m,107,89,3,Wed Jul 16 09:47:13 +0800 2025,1岁工作22岁退休喜提69万退休金
这些钱能不能吐回来？？,四川,f,140,229,989,Wed Jul 16 09:47:07 +0800 2025,1岁工作22岁退休喜提69万退休金
还有什么是真的！！！感觉偷了我的钱,福建 三明,f,32,175,62,Wed Jul 16 09:47:04 +0800 2025,1岁工作22岁退休喜提69万退休金
要求带大名，返还领取的养老金，还有现在的工作单位辞退他,河南 郑州,f,6,56,8,Wed Jul 16 09:46:59 +0800 2025,1岁工作22岁退休喜提69万退休金
真尼玛不要脸,其他,f,115,472,6495,Wed Jul 16 09:46:54 +0800 2025,1岁工作22岁退休喜提69万退休金
@周周周一呐,湖南,m,63,360,112,Wed Jul 16 09:46:52 +0800 2025,1岁工作22岁退休喜提69万退休金
当你发现一只蟑螂的时候，其实已经有一窝蟑螂了,其他,m,240,713,353,Wed Jul 16 09:46:47 +0800 2025,1岁工作22岁退休喜提69万退休金
怕只怕爆出来的是九牛一毛,其他,m,118040,914,7497,Wed Jul 16 09:46:42 +0800 2025,1岁工作22岁退休喜提69万退休金
前两天还笑隔壁老米，回旋镖这么快就抽回来了，真就太阳底下无新鲜事,安徽 合肥,f,54,24,7,Wed Jul 16 09:46:41 +0800 2025,1岁工作22岁退休喜提69万退休金
这新闻能上热搜？,山东,m,52,91,9,Wed Jul 16 09:46:38 +0800 2025,1岁工作22岁退休喜提69万退休金
这个要判刑吧,北京,f,398,672,9897,Wed Jul 16 09:46:26 +0800 2025,1岁工作22岁退休喜提69万退休金
大早上看到这个被气晕,广东 汕头,m,46,137,269,Wed Jul 16 09:46:16 +0800 2025,1岁工作22岁退休喜提69万退休金
可笑这个世界怎么了,其他,f,21,920,664,Wed Jul 16 09:46:14 +0800 2025,1岁工作22岁退休喜提69万退休金
大胆，捞爷们多领点养老金怎么了，那是捞爷瞧得起你。,其他,m,107,369,1241,Wed Jul 16 09:46:05 +0800 2025,1岁工作22岁退休喜提69万退休金
大早上要被气晕,广东 汕头,m,46,137,269,Wed Jul 16 09:45:48 +0800 2025,1岁工作22岁退休喜提69万退休金
服了,海南,f,1192,71,1291,Wed Jul 16 09:45:35 +0800 2025,1岁工作22岁退休喜提69万退休金
连着上辈子的钱一块赚是吧,北京,m,1144,2144,2121,Wed Jul 16 09:45:34 +0800 2025,1岁工作22岁退休喜提69万退休金
我看你们还怎么取笑别人美国几百岁老人拿退休金,其他,m,121,213,30,Wed Jul 16 09:45:34 +0800 2025,1岁工作22岁退休喜提69万退休金
应该查查他爸爸妈妈是谁？什么职务？爷爷奶奶姥姥姥爷什么职务？,河北 沧州,f,57,238,334,Wed Jul 16 09:45:33 +0800 2025,1岁工作22岁退休喜提69万退休金
一定要追究责任 这些钱都是我们年轻人的血汗钱,其他,f,148,253,239,Wed Jul 16 09:45:32 +0800 2025,1岁工作22岁退休喜提69万退休金
u pu p,山东 潍坊,f,273,766,311,Wed Jul 16 09:45:30 +0800 2025,1岁工作22岁退休喜提69万退休金
@ethy-eth,河南,f,60301,176,1124,Wed Jul 16 09:45:29 +0800 2025,1岁工作22岁退休喜提69万退休金
这种很多的，前同事就跟我们炫耀自己上学时就在他爸单位交金,其他,m,27,221,14,Wed Jul 16 09:45:29 +0800 2025,1岁工作22岁退休喜提69万退休金
山西出的优良品种吗？1岁就工作,其他,m,2,51,19,Wed Jul 16 09:45:26 +0800 2025,1岁工作22岁退休喜提69万退休金
也许不止这么点吧  还说越来越多的人不买养老保险了 交了的都被吞了 交的有意义吗,其他,f,5,76,36,Wed Jul 16 09:45:22 +0800 2025,1岁工作22岁退休喜提69万退休金
转发微博,台湾 桃园县,m,333,192,26173,Wed Jul 16 09:45:11 +0800 2025,1岁工作22岁退休喜提69万退休金
@flowingfullmoon 钱去哪了？,其他,f,174,508,786,Wed Jul 16 09:45:06 +0800 2025,1岁工作22岁退休喜提69万退休金
转发微博,浙江 杭州,m,381,899,2076,Wed Jul 16 09:44:59 +0800 2025,1岁工作22岁退休喜提69万退休金
前段时间还在笑话美国，现在打脸打到自己了，笑不出来。这个话题值得一个“爆”！,其他,f,15,445,389,Wed Jul 16 09:44:59 +0800 2025,1岁工作22岁退休喜提69万退休金
追责吧,吉林 长春,f,154,148,798,Wed Jul 16 09:44:55 +0800 2025,1岁工作22岁退休喜提69万退休金
可笑,其他,m,273,431,6851,Wed Jul 16 09:44:53 +0800 2025,1岁工作22岁退休喜提69万退休金
真正值得关注的事,其他,f,370,308,10985,Wed Jul 16 09:44:52 +0800 2025,1岁工作22岁退休喜提69万退休金
马斯克:我来辣,天津 和平区,m,5204,843,1309,Wed Jul 16 09:44:45 +0800 2025,1岁工作22岁退休喜提69万退休金
满门抄斩吧,黑龙江 绥化,m,89,261,418,Wed Jul 16 09:44:44 +0800 2025,1岁工作22岁退休喜提69万退休金
娱乐圈的瓜已经是最小的了 别的圈.....,黑龙江,f,971,544,353,Wed Jul 16 09:44:37 +0800 2025,1岁工作22岁退休喜提69万退休金
前方吃紧，后方紧吃。云飞兄诚不欺我,天津 和平区,m,166,315,1467,Wed Jul 16 09:44:29 +0800 2025,1岁工作22岁退休喜提69万退休金
太无耻了，这些钱怎么来的没b数嘛,其他,m,143,61,31,Wed Jul 16 09:44:21 +0800 2025,1岁工作22岁退休喜提69万退休金
真的没救了,广东,f,138,594,185,Wed Jul 16 09:44:19 +0800 2025,1岁工作22岁退休喜提69万退休金
这时候怎么不报全名了？,四川,f,505,819,4173,Wed Jul 16 09:44:07 +0800 2025,1岁工作22岁退休喜提69万退休金
真的假的？想起年初美国有几百岁老人还领退休金的，是不是一样道理？,广东,f,143,116,588,Wed Jul 16 09:44:07 +0800 2025,1岁工作22岁退休喜提69万退休金
@央视新闻,新疆 乌鲁木齐,f,4315,569,302,Wed Jul 16 09:44:00 +0800 2025,1岁工作22岁退休喜提69万退休金
比马斯克查出的300岁还离谱,广东 广州,m,8,403,1759,Wed Jul 16 09:43:56 +0800 2025,1岁工作22岁退休喜提69万退休金
荒诞离谱,其他,m,10584,12,795,Wed Jul 16 09:43:53 +0800 2025,1岁工作22岁退休喜提69万退休金
这跟老美200岁还在领退休金一个道理,四川 成都,m,71,122,220,Wed Jul 16 09:43:52 +0800 2025,1岁工作22岁退休喜提69万退休金
真是对这个世界刷新了三观,安徽 铜陵,f,277,224,1489,Wed Jul 16 09:43:49 +0800 2025,1岁工作22岁退休喜提69万退休金
查一下 社保里最年长的 会刷新世界纪录,其他,m,3,69,13,Wed Jul 16 09:43:45 +0800 2025,1岁工作22岁退休喜提69万退休金
所以今年凭啥基数还上涨这么多,浙江 杭州,f,92,502,23,Wed Jul 16 09:43:43 +0800 2025,1岁工作22岁退休喜提69万退休金
难怪浙江的社保每年都在涨，今年又要开始了,浙江 杭州,f,67,110,74,Wed Jul 16 09:43:36 +0800 2025,1岁工作22岁退休喜提69万退休金
所以这就是为什么我们社保一直涨的原因呢吧,江西,f,149,83,1259,Wed Jul 16 09:43:34 +0800 2025,1岁工作22岁退休喜提69万退休金
回复@野生歌王:你以为呢，拿这种事掩盖更丑的事。,其他,m,5,82,6,Wed Jul 16 09:43:29 +0800 2025,1岁工作22岁退休喜提69万退休金
无语了,广东 深圳,f,293,228,69,Wed Jul 16 09:43:17 +0800 2025,1岁工作22岁退休喜提69万退休金
查到一定程度就会有替罪羊出来了,江苏 徐州,m,53,254,40,Wed Jul 16 09:43:13 +0800 2025,1岁工作22岁退休喜提69万退休金
这是纯技术能做到的吗,广东 广州,f,220,51,1298,Wed Jul 16 09:43:12 +0800 2025,1岁工作22岁退休喜提69万退休金
多么黑暗啊  那是我们80.90孩子的血汗钱啊,河南,m,393,114,1997,Wed Jul 16 09:43:04 +0800 2025,1岁工作22岁退休喜提69万退休金
这就是一直被压的事情之一,山东,f,27,313,50,Wed Jul 16 09:42:55 +0800 2025,1岁工作22岁退休喜提69万退休金
有没有追回，追回了多少；谁干的，判了几年，这不得出份警情通报？,浙江,m,4,77,36,Wed Jul 16 09:42:46 +0800 2025,1岁工作22岁退休喜提69万退休金
对啊，姓啥叫啥哪单位的，父母是啥单位的，男的女的，现在还领钱呢么？说明白啊！,河北,f,4,21,112,Wed Jul 16 09:42:30 +0800 2025,1岁工作22岁退休喜提69万退休金
这个严查应该查出来一串人吧,重庆 江北区,f,148,273,1779,Wed Jul 16 09:42:29 +0800 2025,1岁工作22岁退休喜提69万退休金
卧槽！！！！可恶！！！！,江苏 南京,f,163,79,437,Wed Jul 16 09:42:14 +0800 2025,1岁工作22岁退休喜提69万退休金
既然要这样何必多此一举 直接造几个不存在的人在那里 吃空响得了 何必生一个出来，胆大包天的玩意，这和上班从银行偷钱回来 有啥区别，一打开金库 都被蛀虫搬空了,西藏,m,257,1017,1503,Wed Jul 16 09:42:12 +0800 2025,1岁工作22岁退休喜提69万退休金
社保能不能不交@薛定谔的喵_ee,其他,m,39,127,5,Wed Jul 16 09:41:45 +0800 2025,1岁工作22岁退休喜提69万退休金
我tm的这就是人脉熟人文化滋生的特权者,其他,f,17,319,137,Wed Jul 16 09:41:35 +0800 2025,1岁工作22岁退休喜提69万退休金
妈的个，真的没意思！,江苏 苏州,f,776,729,3356,Wed Jul 16 09:41:34 +0800 2025,1岁工作22岁退休喜提69万退休金
这得严查吧,江西 九江,f,96,128,289,Wed Jul 16 09:41:31 +0800 2025,1岁工作22岁退休喜提69万退休金
相信它们的咱妈,其他,m,14,771,74,Wed Jul 16 09:41:30 +0800 2025,1岁工作22岁退休喜提69万退休金
这样的蛀虫就应该发现一个拍死一个。逮到一个重判一个。,其他,f,14,355,1947,Wed Jul 16 09:41:22 +0800 2025,1岁工作22岁退休喜提69万退休金
还笑别人美国ne,其他,m,74,185,161,Wed Jul 16 09:41:09 +0800 2025,1岁工作22岁退休喜提69万退休金
太可怕了，反腐工作继续抓,北京,m,98,649,86,Wed Jul 16 09:40:47 +0800 2025,1岁工作22岁退休喜提69万退休金
这个钱退的回来嘛,江苏,m,6,249,22,Wed Jul 16 09:40:42 +0800 2025,1岁工作22岁退休喜提69万退休金
哇喔 国格！国格！！,其他,m,405,430,19,Wed Jul 16 09:40:31 +0800 2025,1岁工作22岁退休喜提69万退休金
前几天嘲笑美国三百岁还在领退休金的人在哪里,浙江 绍兴,m,62,588,741,Wed Jul 16 09:39:37 +0800 2025,1岁工作22岁退休喜提69万退休金
看来美国300岁的领退休金还是太保守了,云南 昆明,m,105,76,2,Wed Jul 16 09:39:26 +0800 2025,1岁工作22岁退休喜提69万退休金
这都是小钱,其他,m,466,283,3,Wed Jul 16 09:39:20 +0800 2025,1岁工作22岁退休喜提69万退休金
吃相太TM难看了,湖南 常德,m,252,1781,5589,Wed Jul 16 09:39:12 +0800 2025,1岁工作22岁退休喜提69万退休金
造假都不带脑子了,山东,f,5,5,117,Wed Jul 16 09:39:06 +0800 2025,1岁工作22岁退休喜提69万退休金
这不带名字么,广东,f,181,1008,6738,Wed Jul 16 09:39:00 +0800 2025,1岁工作22岁退休喜提69万退休金
转发微博,上海,f,25,135,799,Wed Jul 16 09:38:50 +0800 2025,1岁工作22岁退休喜提69万退休金
叫他们谁领的吐出来给我们,广东 东莞,f,72,294,52,Wed Jul 16 09:38:47 +0800 2025,1岁工作22岁退休喜提69万退休金
这样吧，你的这个事儿啊，我们讲不是说，不是说不办，但是呢，没有说啊，没有任何一件事情我们说，说一定怎么怎么样，说不行吧他也不是，我们讲，事在人为啊，我们可以想办法，可以想办法啊，这个，你这样晚一点儿，晚一咱们到时候呢，对吧，我这个，对吧，这个，包括，诶呀我这个，到时候你看一看，对,广东 广州,m,467,504,438,Wed Jul 16 09:38:40 +0800 2025,1岁工作22岁退休喜提69万退休金
我山西又要上大分了！！！,山西 朔州,m,41,170,682,Wed Jul 16 09:38:17 +0800 2025,1岁工作22岁退休喜提69万退休金
@Ye_C26 ？？？？,湖南 长沙,m,288,281,263,Wed Jul 16 09:38:16 +0800 2025,1岁工作22岁退休喜提69万退休金
妈的！,北京,f,342,390,3120,Wed Jul 16 09:38:12 +0800 2025,1岁工作22岁退休喜提69万退休金
判多久呀？,其他,f,96,625,1532,Wed Jul 16 09:37:58 +0800 2025,1岁工作22岁退休喜提69万退休金
一个小县城只是九牛一毛,其他,m,45,214,262,Wed Jul 16 09:37:47 +0800 2025,1岁工作22岁退休喜提69万退休金
你能奈我何,其他,f,8,285,1,Wed Jul 16 09:37:34 +0800 2025,1岁工作22岁退休喜提69万退休金
#1岁工作22岁退休#    来来来报上这个“天才”的姓名以及工作单位//@回锅肉为什么放大葱呢:拿女学生的事盖69万的热度，一直都是这么操作的，哪天有什么不利的消息出来，马上就安排别的来盖//@野生歌王:我看了一下澎湃上个月末就发了，这种新闻估计很多人都不知道，但是女学生的私事要大张旗鼓满世界宣 ...全文,内蒙古 呼和浩特,f,32,217,8833,Wed Jul 16 09:37:26 +0800 2025,1岁工作22岁退休喜提69万退休金
强制缴纳社保就是这么来用的哈。,北京,m,656,278,8,Wed Jul 16 09:37:19 +0800 2025,1岁工作22岁退休喜提69万退休金
每个地方都有那么一群蛀虫,浙江 嘉兴,f,199,484,13,Wed Jul 16 09:37:17 +0800 2025,1岁工作22岁退休喜提69万退休金
终于知道为什么退休金不够了,四川 成都,m,8,131,12,Wed Jul 16 09:37:13 +0800 2025,1岁工作22岁退休喜提69万退休金
太多地方有这种黑暗的地方，能吃空你,浙江 宁波,m,857,307,6141,Wed Jul 16 09:37:10 +0800 2025,1岁工作22岁退休喜提69万退休金
为什么这种事爆不出来具体姓名和单位？这可是和每个人息息相关的大事啊,其他,f,98,2313,5357,Wed Jul 16 09:37:07 +0800 2025,1岁工作22岁退休喜提69万退休金
